,Latitude_h,Longitude_h,distance_km,amenity_Referral Hospital,amenity_Teaching Hospital,amenity_Type A Hospital,amenity_Type B Hospital,amenity_Type C Hospital,amenity_Type D Hospital,amenity_clinic,amenity_dentist,amenity_doctors,amenity_hospital,amenity_pharmacy
942,15.5173834,32.5766703,6.087597632487577,False,False,False,False,False,False,False,False,False,False,True
943,15.532967,32.5688689,4.432611157260001,False,False,False,False,False,False,False,True,False,False,False
944,15.475292,32.5014224,9.094918686073,False,False,False,False,False,False,False,False,False,False,True
945,19.7112135,30.3946692,21.65621179811139,False,False,False,False,False,False,False,False,False,True,False
946,14.167514,29.4505149,111.70444459131284,False,False,False,False,False,False,True,False,False,False,False
947,15.0162195,33.0902113,16.806770733236114,False,False,False,False,False,False,False,False,False,False,True
948,15.4654155,36.4109841,1.9834219525982195,False,False,False,False,False,False,True,False,False,False,False
949,15.4540904,36.3640135,3.877215297830923,False,False,False,False,False,False,False,False,False,True,False
950,15.4851427,32.5539084,7.728424501768138,False,False,False,False,False,False,False,False,False,False,True
951,15.5390143,32.532167,1.4150105621070226,False,False,False,False,False,False,False,False,False,True,False
952,15.5146927,32.578207,6.403797078676153,False,False,False,False,False,False,False,False,False,False,True
953,15.4652053,32.4959655,10.348744853796129,False,False,False,False,False,False,False,False,False,False,True
954,15.4817659,32.494564,8.74834872485161,False,False,False,False,False,False,False,False,False,False,True
955,15.6179613,32.6211872,12.011604591463149,False,False,False,False,False,False,False,False,False,False,True
956,15.6535625,32.5411873,6.880529443989523,False,False,False,False,False,False,False,False,False,False,True
957,15.6035711,32.5150362,6.0238235955902,False,False,False,False,False,False,False,False,False,False,True
958,15.4805494,32.4847622,9.395840563774092,False,False,False,False,False,False,False,False,False,False,True
959,15.4549575,36.3947567,0.713030846699652,False,False,False,False,False,False,False,False,False,True,False
960,15.6019373,32.5794373,7.498802037506055,False,False,False,False,False,False,False,False,False,False,True
961,15.6233101,32.5601135,8.452739845673173,False,False,False,False,False,False,True,False,False,False,False
962,15.5975085,32.6262688,11.267200669896411,False,False,False,False,False,False,False,False,False,False,True
963,15.6309214,32.6096921,12.056889558816712,False,False,False,False,False,False,False,False,False,False,True
964,15.6122514,32.620585,11.58460747791134,False,False,False,False,False,False,False,False,False,False,True
965,15.5855697,32.5305741,3.741891543103412,False,False,False,False,False,False,False,False,False,False,True
966,15.5814371,32.5236893,3.4099714865741926,False,False,False,False,False,False,False,False,False,False,True
967,15.4570463,36.3980933,0.6996355157678401,False,False,False,False,False,False,False,False,False,False,True
968,15.6639477,32.4190731,6.643943545234481,False,False,False,False,False,False,False,False,False,True,False
969,15.5766878,32.5669365,4.616004637102525,False,False,False,False,False,False,False,False,False,False,True
970,15.5989623,32.5190469,5.411676157861887,False,False,False,False,False,False,False,False,False,False,True
971,15.5767584,32.5640269,4.374435865535514,False,False,False,False,False,False,False,False,False,True,False
972,15.6001912,32.5712828,6.787158964124779,False,False,False,False,False,False,True,False,False,False,False
973,15.5691515,32.5353889,1.9466001267531112,False,False,False,False,False,False,False,False,False,False,True
974,15.5857524,32.5747207,5.892424012063714,False,False,False,False,False,False,False,True,False,False,False
975,15.6051874,32.5579376,6.511650903665846,False,False,False,False,False,False,False,False,False,False,True
976,15.6000743,32.5334486,5.342946631680268,False,False,False,False,False,False,False,False,False,False,True
977,15.6045733,32.5716163,7.196728374235086,False,False,False,False,False,False,False,False,False,False,True
978,15.6842485,32.5043916,5.247354963330473,False,False,False,False,False,False,False,False,False,False,True
979,15.6819944,32.5048095,5.065699270793567,False,False,False,False,False,False,False,False,False,False,True
980,15.6801003,32.5060313,4.974409074236289,False,False,False,False,False,False,False,False,False,False,True
981,15.6794521,32.5058933,4.908680267266217,False,False,False,False,False,False,False,False,False,False,True
982,15.6766146,32.5056555,4.648829962379648,False,False,False,False,False,False,False,False,False,False,True
983,15.5681895,32.5355638,1.8450463795161365,False,False,False,False,False,False,False,True,False,False,False
984,15.5699377,32.5263138,2.110520645745072,False,False,False,False,False,False,False,False,False,False,True
985,15.5677844,32.5355856,1.8014461438054077,False,False,False,False,False,False,False,False,False,False,True
986,15.5648659,32.5363675,1.5071316890060336,False,False,False,False,False,False,False,False,False,False,True
987,15.563422,32.536343,1.3537888630577382,False,False,False,False,False,False,False,False,False,False,True
988,15.5874376,32.5670624,5.419746950360083,False,False,False,False,False,False,False,False,False,True,False
989,15.5960627,32.5703125,6.3659155711422,False,False,False,False,False,False,False,False,False,False,True
990,15.6080627,32.562561,7.016000824994031,False,False,False,False,False,False,False,False,False,False,True
991,11.4515413,26.1360324,1.599876541027556,False,False,False,False,False,False,True,False,False,False,False
992,15.5884371,32.5733109,5.974184608684326,False,False,False,False,False,False,False,False,False,False,True
993,15.6646872,32.5754356,10.714302616129764,False,False,False,False,False,False,False,False,False,False,True
994,15.6650629,32.5715637,10.317737217568856,False,False,False,False,False,False,False,False,False,False,True
995,15.7026873,32.5721893,12.002973539804907,False,False,False,False,False,False,False,False,False,False,True
996,15.7550621,32.5674362,15.562937228830933,False,False,False,False,False,False,False,False,False,False,True
997,15.7614374,32.5749359,16.615450377152225,False,False,False,False,False,False,False,False,False,False,True
998,15.7613125,32.5739365,16.537657557395356,False,False,False,False,False,False,False,False,False,False,True
999,15.7509375,32.578186,15.96069482741656,False,False,False,False,False,False,False,False,False,False,True
1000,15.7321873,32.567688,13.682348458427285,False,False,False,False,False,False,False,False,False,False,True
1001,15.7353125,32.5789375,14.790405192586505,False,False,False,False,False,False,False,False,False,False,True
1002,15.6003422,32.5275766,5.396263463283147,False,False,False,False,False,False,False,False,True,False,False
1003,15.6031131,32.5296415,5.685723259178126,False,False,False,False,False,False,False,False,False,True,False
1004,11.4583492,26.1480727,2.461812095830009,False,False,False,False,False,False,False,False,False,True,False
1005,15.6031233,32.5301051,5.684480330562569,False,False,False,False,False,False,False,False,False,True,False
1006,15.6365153,32.4876763,1.3874091044738015,False,False,False,False,False,False,False,False,False,False,True
1007,15.6465973,32.45893,2.0258757504395573,False,False,False,False,False,False,False,False,False,False,True
1008,15.518825,32.5608221,4.755070681483029,False,False,False,False,False,False,False,False,False,False,True
1009,15.5062602,32.5634035,6.037885194429602,False,False,False,False,False,False,False,False,False,False,True
1010,15.5022537,32.5637833,6.43378482319491,False,False,False,False,False,False,False,False,False,False,True
1011,15.5047217,32.5633458,6.177355453346796,False,False,False,False,False,False,True,False,False,False,False
1012,15.532763,32.4950322,4.5284044384734585,False,False,False,False,False,False,False,False,False,False,True
1013,15.5231374,32.4985384,4.822328281824635,False,False,False,False,False,False,False,False,False,False,True
1014,15.5190986,32.4979942,5.168873292091311,False,False,False,False,False,False,False,False,False,False,True
1015,15.5265158,32.4939353,4.985422163233841,False,False,False,False,False,False,False,False,False,False,True
1016,15.6259759,32.5284461,5.814602200361696,False,False,False,False,False,False,False,False,False,True,False
1017,15.5427181,32.4974667,3.879779274936027,False,False,False,False,False,False,False,False,False,False,True
1018,15.6166189,32.4844402,3.168706577246206,False,False,False,False,False,False,False,False,False,True,False
1019,15.5053962,32.4838107,7.3169992187548765,False,False,False,False,False,False,False,False,False,False,True
1020,15.5046325,32.563372,6.187190829713754,False,False,False,False,False,False,False,False,False,False,True
1021,15.5361533,32.4944324,4.425650864696347,False,False,False,False,False,False,False,False,False,False,True
1022,15.5516791,32.5012177,3.3449444692971326,False,False,False,False,False,False,False,False,False,False,True
1023,15.5469999,32.4992574,3.594696629544679,False,False,False,False,False,False,False,False,False,False,True
1024,15.6266972,32.5285628,5.798705994835137,False,False,False,False,False,False,False,False,False,False,True
1025,15.550452,32.5007607,3.3972262433944183,False,False,False,False,False,False,False,False,False,False,True
1026,15.5485396,32.4999253,3.502211623547835,False,False,False,False,False,False,False,False,False,False,True
1027,15.5452453,32.4985057,3.707527584748583,False,False,False,False,False,False,False,False,False,False,True
1028,15.540364,32.4963807,4.065828504779771,False,False,False,False,False,False,False,False,False,False,True
1029,15.6249741,32.5277753,5.7878228827138685,False,False,False,False,False,False,False,False,False,True,False
1030,15.6257605,32.5272734,5.7057243086235205,False,False,False,False,False,False,False,False,False,True,False
1031,15.6246261,32.5277963,5.804396165864474,False,False,False,False,False,False,False,False,False,False,True
1032,15.598512,32.569975,6.554383705054535,False,False,False,False,False,False,False,False,False,False,True
1033,15.5989679,32.568692,6.511044700890785,False,False,False,False,False,False,False,False,False,False,True
1034,15.5994733,32.5662711,6.4051936368959375,False,False,False,False,False,False,False,False,False,False,True
1035,15.5711161,32.5683697,4.410763833487229,False,False,False,False,False,False,False,False,False,False,True
1036,19.6195109,37.2254119,0.9711763801057144,False,False,False,False,False,False,False,False,False,True,False
1037,15.5827879,32.5235883,3.5568218434509817,False,False,False,False,False,False,False,False,False,False,True
1038,15.5782741,32.5748208,5.411646215555296,False,False,False,False,False,False,False,False,False,False,True
1039,15.5801275,32.5636833,4.591838934467192,False,False,False,False,False,False,False,False,False,False,True
1040,15.6226674,32.5302461,6.130471547843905,False,False,False,False,False,False,False,False,False,False,True
1041,15.5409475,32.547805,2.0427833006660974,False,False,False,False,False,False,False,False,False,False,True
1042,15.5318757,32.5563061,3.381937957994106,False,False,False,False,False,False,False,False,False,False,True
1043,15.6551384,32.5247722,5.182494637111115,False,False,False,False,False,False,False,False,False,False,True
1044,15.5809142,32.5682953,5.02024704990303,False,False,False,False,False,False,False,False,False,False,True
1045,15.5314188,32.550925,3.0059019214283635,False,False,False,False,False,False,False,False,False,False,True
1046,15.6325368,32.5360152,6.391423579352653,False,False,False,False,False,False,False,False,False,False,True
1047,15.6262034,32.5270293,5.663638826204288,False,False,False,False,False,False,False,False,False,True,False
1048,11.9905447,32.7588865,74.19811553718142,False,False,False,False,False,False,False,False,False,True,False
1049,15.533126,32.5574629,3.3909363230451106,False,False,False,False,False,False,False,False,False,False,True
1050,15.5761076,32.5426759,2.90682054115488,False,False,False,False,False,False,False,False,False,True,False
1051,15.5772174,32.5422459,3.004289264364036,False,False,False,False,False,False,False,False,False,True,False
1052,15.5832583,32.5284389,3.5068292156416283,False,False,False,False,False,False,False,False,False,True,False
1053,15.578619,32.6120567,9.044899263135726,False,False,False,False,False,False,False,False,False,False,True
1054,12.1220002,22.6027763,128.37770214567794,False,False,False,False,False,False,False,False,False,True,False
1055,15.5768097,32.5665128,4.587735051102449,False,False,False,False,False,False,False,False,False,True,False
1056,15.5724769,32.5768952,5.292827355115348,False,False,False,False,False,False,False,False,False,False,True
1057,15.5726736,32.5758104,5.197777950948625,False,False,False,False,False,False,True,False,False,False,False
1058,15.5725407,32.5749314,5.106860356987069,False,False,False,False,False,False,False,True,False,False,False
1059,15.5961822,32.5703427,6.378160532831666,False,False,False,False,False,False,False,False,False,False,True
1060,15.5967225,32.5585318,5.706619395838488,False,False,False,False,False,False,False,False,False,False,True
1061,15.5957221,32.5678313,6.169567975273461,False,False,False,False,False,False,False,False,False,False,True
1062,11.4631048,26.1254655,0.1381801848771812,False,False,False,False,False,False,False,False,False,True,False
1063,15.5960627,32.460186,5.679343177654489,False,False,False,False,False,False,False,False,False,False,True
1064,17.7007231,33.9759166,1.124046127657707,False,False,False,False,False,False,False,False,False,True,False
1065,18.4845663,31.8280063,2.360500906116138,False,False,False,False,False,False,False,False,False,True,False
1066,18.1698631,30.8067732,20.144458034726064,False,False,False,False,False,False,False,False,False,True,False
1067,20.7487161,30.419702,136.3919132158405,False,False,False,False,False,False,True,False,False,False,False
1068,20.0447326,30.2657032,60.55777280297343,False,False,False,False,False,False,True,False,False,False,False
1069,9.914031,28.0839702,129.61891005817282,False,False,False,False,False,False,True,False,False,False,False
1070,9.7144516,28.467549,166.57051932613413,False,False,False,False,False,False,True,False,False,False,False
1071,15.6151166,32.4789176,3.254038167982452,False,False,False,False,False,False,False,True,False,False,False
1072,15.614848,32.4788332,3.283388942023631,False,False,False,False,False,False,False,True,False,False,False
1073,15.6185627,32.4753113,2.881496909164252,False,False,False,False,False,False,False,False,False,False,True
1074,15.6075029,32.4706798,4.1625451256617465,False,False,False,False,False,False,False,False,False,False,True
1075,15.511063,32.4010879,14.790826289987749,False,False,False,False,False,False,True,False,False,False,False
1076,15.6069512,32.4661178,4.33660901374963,False,False,False,False,False,False,False,False,False,False,True
1077,19.6198118,37.2160106,0.2591545502147476,False,False,False,False,False,False,False,False,False,True,False
1078,15.5935856,32.4596484,5.9572024417955465,False,False,False,False,False,False,False,False,False,False,True
1079,15.5593128,32.4316864,10.63988780200308,False,False,False,False,False,False,False,False,False,False,True
1080,18.5498206,31.8454635,0.4793382551254297,False,False,False,False,False,False,False,False,False,True,False
1081,18.4841833,31.8387922,3.280024348982431,False,False,False,False,False,False,False,False,False,True,False
1082,15.6080729,32.4650112,4.254288111582884,False,False,False,False,False,False,False,False,False,False,True
1083,15.6081711,32.4650309,4.243317093523989,False,False,False,False,False,False,True,False,False,False,False
1084,15.5405652,32.4139751,12.764433731262567,False,False,False,False,False,False,False,False,False,False,True
1085,15.6153791,32.4790455,3.225599220590406,False,False,False,False,False,False,False,True,False,False,False
1086,15.615994,32.4781183,3.154648214145001,False,False,False,False,False,False,False,False,True,False,False
1087,15.6164921,32.4836118,3.163378758977094,False,False,False,False,False,False,False,False,False,True,False
1088,15.6168332,32.4842813,3.141751825084501,False,False,False,False,False,False,False,False,False,True,False
1089,15.5323114,32.4238155,11.84631355229867,False,False,False,False,False,False,False,False,False,False,True
1090,15.5544393,32.4303749,10.948030636650552,False,False,False,False,False,False,True,False,False,False,False
1091,15.6016411,32.4625928,5.011595751935926,False,False,False,False,False,False,False,False,False,False,True
1092,15.3124319,32.4733718,27.233973621904283,False,False,False,False,False,False,False,False,False,False,True
1093,15.6120112,32.4843194,3.664445839051568,False,False,False,False,False,False,False,False,False,False,True
1094,15.3266334,32.4686805,25.83690090908464,False,False,False,False,False,False,False,False,False,False,True
1095,15.5288804,32.4222893,12.081392470891425,False,False,False,False,False,False,True,False,False,False,False
1096,15.6087513,32.4621895,4.291194923392333,False,False,False,False,False,False,True,False,False,False,False
1097,15.2995724,32.4629285,28.888653612504477,False,False,False,False,False,False,False,False,False,True,False
1098,15.312573,32.473238,27.222135062531628,False,False,False,False,False,False,True,False,False,False,False
1099,15.6682707,32.5058827,4.006111687532523,False,False,False,False,False,False,True,False,False,False,False
1100,17.7026071,33.9772098,0.975948123186552,False,False,False,False,False,False,False,False,False,True,False
1101,17.7016016,33.9771134,0.9873602026564448,False,False,False,False,False,False,False,False,False,True,False
1102,15.6173039,32.4844168,3.094369079648604,False,False,False,False,False,False,False,False,False,True,False
1103,15.6136204,32.4848481,3.5018927396089654,False,False,False,False,False,False,False,False,False,True,False
1104,15.3165894,32.469671,26.88347595140878,False,False,False,False,False,False,False,False,False,False,True
1105,15.6464445,32.5314151,5.763408895581421,False,False,False,False,False,False,False,False,False,False,True
1106,9.7155914,28.4703751,166.60976684842956,False,False,False,False,False,False,True,False,False,False,False
1107,9.9747232,27.453068,121.04198090379904,False,False,False,False,False,False,True,False,False,False,False
1108,9.9746275,27.4531547,121.04981706698253,False,False,False,False,False,False,True,False,False,False,False
1109,9.9799008,27.4538267,120.4669011227884,False,False,False,False,False,False,True,False,False,False,False
1110,10.0509872,27.5532002,110.42868090987912,False,False,False,False,False,False,True,False,False,False,False
1111,12.3662619,24.3270189,69.73311711158985,False,False,False,False,False,False,True,False,False,False,False
1112,10.144014,27.6868383,98.49684771591204,False,False,False,False,False,False,True,False,False,False,False
1113,15.6438148,32.488665,1.1781289763814196,False,False,False,False,False,False,False,False,False,False,True
1114,15.646339,32.4608451,1.818621912371427,False,False,False,False,False,False,False,False,False,False,True
1115,15.6162204,32.6212614,11.901576065141356,False,False,False,False,False,False,False,False,False,False,True
1116,15.6276391,32.6118524,11.95979763813457,False,False,False,False,False,False,False,False,False,False,True
1117,15.6422526,32.4950081,1.872400384702808,False,False,False,False,False,False,False,False,False,False,True
1118,10.1446758,27.6900207,98.40636759067192,False,False,False,False,False,False,True,False,False,False,False
1119,15.5463988,32.539242,0.9465118084290384,False,False,False,False,False,False,False,False,False,False,True
1120,10.1476654,27.6805856,98.13135687371836,False,False,False,False,False,False,True,False,False,False,False
1121,10.1400728,27.6890219,98.92020820634886,False,False,False,False,False,False,True,False,False,False,False
1122,10.2866032,27.8761485,84.05956833656703,False,False,False,False,False,False,True,False,False,False,False
1123,10.2873538,27.8786615,84.0295945796347,False,False,False,False,False,False,True,False,False,False,False
1124,15.6410736,32.482415,0.6319322695979637,False,False,False,False,False,False,False,False,False,True,False
1125,12.3071,34.2783999999999,16.95059482639001,False,False,False,False,False,True,False,False,False,False,False
1126,10.0858,34.1696,52.833841834872445,False,False,False,False,False,True,False,False,False,False,False
1127,9.7242,34.0887,93.79734115831988,False,False,False,False,False,True,False,False,False,False,False
1128,12.2545,34.5294,40.04579084488504,False,False,False,False,False,True,False,False,False,False,False
1129,12.1046,34.3605,26.56158527179347,False,False,False,False,False,True,False,False,False,False,False
1130,12.433,34.3676,16.29131666816267,False,False,False,False,False,True,False,False,False,False,False
1131,11.3582,34.9626,81.26124229788014,False,False,False,False,False,True,False,False,False,False,False
1132,11.5154999999999,34.2312999999999,33.324150139377835,False,False,False,False,False,False,False,False,False,False,False
1133,11.0114,34.4669999999999,54.84892030011616,False,False,False,False,False,True,False,False,False,False,False
1134,10.8711,34.9025,76.48308241277755,False,False,False,False,False,True,False,False,False,False,False
1135,10.5471,34.2830999999999,0.3215193855314356,False,False,False,False,False,True,False,False,False,False,False
1136,13.9087,35.1749999999999,26.494748616356556,False,False,False,False,False,True,False,False,False,False,False
1137,13.7552,35.0715,45.76087776153647,False,False,False,False,False,True,False,False,False,False,False
1138,13.685,35.7021,19.889099034626653,False,False,False,False,False,True,False,False,False,False,False
1139,13.6493,36.2732,56.74554300438259,False,False,False,False,False,True,False,False,False,False,False
1140,13.2353,35.9662,37.89720962506384,False,False,False,False,False,True,False,False,False,False,False
1141,12.7829,36.136,90.51833260364226,False,False,False,False,False,True,False,False,False,False,False
1142,13.6098,34.5003999999999,25.75657766490341,False,False,False,False,False,True,False,False,False,False,False
1143,13.509,34.8183,22.48444753291599,False,False,False,False,False,True,False,False,False,False,False
1144,14.0919,35.3594,6.818401286737704,False,False,False,False,True,False,False,False,False,False,False
1145,13.6248,36.2085,49.28962755937693,False,False,False,False,False,False,False,False,False,False,False
1146,14.8447,33.0923,18.52596545785549,False,False,False,True,False,False,False,False,False,False,False
1147,15.2075999999999,32.8068,36.153600069893415,False,False,False,False,False,True,False,False,False,False,False
1148,14.1046999999999,32.6739,37.441334189294246,False,False,False,False,False,True,False,False,False,False,False
1149,14.5396,32.4759999999999,30.29636948994472,False,False,False,False,False,False,False,False,False,False,False
1150,14.5067,33.2974999999999,8.670308677342804,False,False,False,False,False,False,False,False,False,False,False
1151,14.702,33.4819,20.538132720778872,False,False,False,False,False,True,False,False,False,False,False
1152,14.6663,33.6186999999999,31.204928300525395,False,False,False,False,False,True,False,False,False,False,False
1153,14.5185,33.1557,20.53912532178724,False,False,False,False,False,False,False,False,False,False,False
1154,14.7942,33.4104999999999,12.916953710639882,False,False,False,False,False,True,False,False,False,False,False
1155,14.4346,33.7462,24.68148958375903,False,False,True,False,False,False,False,False,False,False,False
1156,16.0567999999999,36.18619999999991,10.745161293507916,False,False,False,False,False,True,False,False,False,False,False
1157,15.4849999999999,36.3553,6.096261542943122,False,False,False,False,False,True,False,False,False,False,False
1158,16.0063,36.16969999999991,16.570696620599815,False,False,False,False,False,True,False,False,False,False,False
1159,16.0003999999999,36.3511,23.1020087356648,False,False,False,False,False,True,False,False,False,False,False
1160,15.8119,36.1342,0.5398330991703733,False,False,False,False,False,True,False,False,False,False,False
1161,16.2561,36.3273,17.535973400781057,False,False,False,False,False,True,False,False,False,False,False
1162,14.9795,35.9072999999999,74.324833569016,False,False,False,False,False,False,False,False,False,False,False
1163,16.8450999999999,36.1875,76.66414375787096,False,False,False,False,False,True,False,False,False,False,False
1164,15.1972,36.3609,28.395597847681803,False,False,False,True,False,False,False,False,False,False,False
1165,15.3965,36.56909999999991,19.12609957390306,False,False,False,False,False,True,False,False,False,False,False
1166,14.3489,36.06609999999991,81.4716142061273,False,False,False,False,False,True,False,False,False,False,False
1167,15.6297999999999,32.4701,1.819341497271344,False,False,False,False,False,False,False,False,False,False,False
1168,15.9309999999999,33.8607999999999,95.71820731049152,False,False,False,False,False,False,False,False,False,False,False
1169,15.5973,32.4637,5.434389814245935,False,False,False,False,False,False,False,False,False,False,False
1170,15.6346,32.5321,5.934973552526465,False,False,False,False,False,False,False,False,False,False,False
1171,15.552,32.5407999999999,0.9013369880633418,False,False,False,False,False,False,False,False,False,False,False
1172,15.8932,32.581,29.662966567474456,False,False,False,False,False,False,False,False,False,False,False
1173,15.628,32.5523999999999,8.215232181799816,False,False,False,False,False,False,False,False,False,False,False
1174,15.6293,32.6128,12.161289347608802,False,False,False,False,False,False,False,False,False,False,False
1175,15.6816999999999,32.4709999999999,4.178580018231024,False,True,False,False,False,False,False,False,False,False,False
1176,15.839,32.3665,24.60175709271456,False,False,False,False,False,False,False,False,False,False,False
1177,15.2414,32.4981999999999,34.54222536910721,False,False,False,False,False,False,False,False,False,False,False
1178,15.8785,32.5259,26.40369626240599,False,False,False,False,False,False,False,False,False,False,False
1179,15.5972,32.5319,5.023994446513044,False,False,False,False,False,False,False,False,False,False,False
1180,15.6872,32.4906999999999,4.926250313855744,False,True,False,False,False,False,False,False,False,False,False
1181,15.9234,32.5409,31.596295125956704,False,False,False,False,False,False,False,False,False,False,False
1182,15.7146,32.5775,13.215007991277629,False,False,False,False,False,False,False,False,False,False,False
1183,15.6716,32.5435,7.665608357573866,False,False,False,False,False,False,False,False,False,False,False
1184,15.6616,32.4812,1.9290549122299296,False,False,False,False,False,False,False,False,False,False,False
1185,15.635,32.4904,1.7202965212232924,False,False,False,False,False,False,False,False,False,False,False
1186,15.6362,32.4754,0.9509704509629844,False,False,False,False,False,False,False,False,False,False,False
1187,15.6241,32.5279999999999,5.846850505697279,False,False,False,False,False,False,False,False,False,False,False
1188,15.4675999999999,32.5469999999999,9.44780782312738,False,False,False,False,False,False,False,False,False,False,False
1189,15.5703999999999,32.5493999999999,2.74976783566976,False,False,False,False,False,False,False,False,False,False,False
1190,15.6595,32.4615999999999,2.394746052695304,False,False,False,False,False,False,False,False,False,False,False
1191,15.5736,32.5403,2.556770270099111,False,False,False,False,False,False,False,False,False,False,False
1192,15.6442999999999,32.4656,1.2975705608835637,False,False,False,False,False,False,False,False,False,False,False
1193,15.5844,32.5328999999999,3.6077288739661375,False,False,False,False,False,False,False,False,False,False,False
1194,15.2509999999999,32.4761,33.82855518806229,False,False,False,False,False,False,False,False,False,False,False
1195,16.0063999999999,32.5703,41.25706945444684,False,False,False,False,False,False,False,False,False,False,False
1196,15.65,32.5317999999999,5.83245036385599,False,False,False,False,False,False,False,False,False,False,False
1197,15.535,32.5467999999999,2.4170393003759534,False,False,False,False,False,False,False,False,False,False,False
1198,15.6417,32.4872999999999,1.074954019497725,False,False,False,False,False,False,False,False,False,False,False
1199,15.6587,32.462,2.3027292775575576,False,False,False,False,False,False,False,False,False,False,False
1200,15.5992,32.5334999999999,5.246344221546639,False,False,False,False,False,False,False,False,False,False,False
1201,15.5991,32.5351,5.241957495532622,False,False,False,False,False,False,False,False,False,False,False
1202,15.5924999999999,32.5326,4.503682815641621,False,False,False,False,False,False,False,False,False,False,False
1203,15.611,32.5572999999999,7.074214730700203,False,False,False,False,False,False,False,False,False,False,False
1204,15.5065,32.6529,13.865222706402788,False,False,False,False,False,False,False,False,False,False,False
1205,15.454,32.4763999999999,12.378061506664684,False,False,False,False,False,False,False,False,False,False,False
1206,15.6427999999999,32.4778,0.188418931101275,False,False,False,False,False,False,False,False,False,False,False
1207,15.6443999999999,32.4821,0.4719048447566175,False,True,False,False,False,False,False,False,False,False,False
1208,16.077,32.5352,48.253902980967744,False,False,False,False,False,False,False,False,False,False,False
1209,15.6655,32.4121,7.407310428580648,False,False,False,False,False,False,False,False,False,False,False
1210,15.4370999999999,32.9226999999999,38.48705362844048,False,False,False,False,False,False,False,False,False,False,False
1211,15.9009,33.8252999999999,96.96580878010626,False,False,False,False,False,False,False,False,False,False,False
1212,15.4552,33.2490999999999,34.68189426958519,False,False,False,False,False,False,False,False,False,False,False
1213,13.1304,25.6717,65.17813178010795,False,False,False,False,False,True,False,False,False,False,False
1214,13.5349,26.1,64.02543179300432,False,False,False,False,False,True,False,False,False,False,False
1215,13.523,25.297,12.917201744611145,False,False,False,True,False,False,False,False,False,False,False
1216,13.6442999999999,24.0895,87.5843370533117,False,False,False,False,False,False,False,False,False,False,False
1217,15.2638,23.0199,209.69711220064303,False,False,False,False,False,True,False,False,False,False,False
1218,14.3344,24.6390999999999,15.16556593917519,False,False,False,False,False,True,False,False,False,False,False
1219,14.2971,26.132,97.59025371111504,False,False,False,False,False,True,False,False,False,False,False
1220,15.0894999999999,26.3248,169.20175800221205,False,False,False,False,False,True,False,False,False,False,False
1221,13.3267,26.9269,39.96302886250503,False,False,False,False,False,True,False,False,False,False,False
1222,12.589,26.2844,120.26594780475452,False,False,False,False,False,True,False,False,False,False,False
1223,12.6842,28.3962,4.392449682888945,False,False,False,False,True,False,False,False,False,False,False
1224,13.0257,30.3456,22.42447705909148,False,False,False,True,False,False,False,False,False,False,False
1225,12.3832,29.3319,9.634411776434256,False,False,False,False,False,True,False,False,False,False,False
1226,13.3622999999999,28.3962,73.38118298994343,False,False,False,False,False,True,False,False,False,False,False
1227,13.0352,27.3432999999999,94.73575669765128,False,False,False,False,False,True,False,False,False,False,False
1228,12.131,27.4147,111.55665990337656,False,False,False,False,False,True,False,False,False,False,False
1229,15.2032,32.1546,43.84874377869225,False,False,False,False,False,True,False,False,False,False,False
1230,13.0791,29.2259999999999,80.70105139257622,False,False,False,False,False,False,False,False,False,False,False
1231,15.6339,32.1022,40.27981803438677,False,False,True,False,False,False,False,False,False,False,False
1232,14.3915,29.2588,142.0329909147786,False,False,False,False,False,True,False,False,False,False,False
1233,12.8163,30.6786999999999,11.450828998714323,False,False,False,False,False,True,False,False,False,False,False
1234,13.3445,30.9452,56.6854019142336,False,False,False,False,False,True,False,False,False,False,False
1235,12.9257,31.2639999999999,5.662344786878361,False,False,False,False,False,True,False,False,False,False,False
1236,18.1131999999999,30.8719,10.829598183187985,False,False,False,False,False,True,False,False,False,False,False
1237,17.9287999999999,31.1514999999999,25.206961995652627,False,False,False,False,False,True,False,False,False,False,False
1238,18.3655,31.7417,13.743556939974168,False,False,False,False,False,False,False,False,False,False,False
1239,18.9758,30.628,27.781901301116623,False,False,False,False,False,True,False,False,False,False,False
1240,18.7259999999999,30.5268,50.70416060691337,False,False,False,False,False,True,False,False,False,False,False
1241,18.4523,30.6636999999999,53.8465138489474,False,False,False,False,False,True,False,False,False,False,False
1242,19.2291999999999,30.4149999999999,8.374786945150714,False,False,False,False,True,False,False,False,False,False,False
1243,19.5017,30.4498,3.850820362377816,False,False,False,False,False,True,False,False,False,False,False
1244,17.9407,31.5679,64.03306311311437,False,False,False,False,False,True,False,False,False,False,False
1245,18.143,31.7641999999999,36.5784233526116,False,False,False,False,False,True,False,False,False,False,False
1246,18.5772,32.1567999999999,32.526497850895595,False,False,False,False,False,True,False,False,False,False,False
1247,18.6664999999999,32.0497,24.70750854941417,False,False,False,False,False,True,False,False,False,False,False
1248,21.9783,31.32,288.309322477376,False,False,False,False,False,True,False,False,False,False,False
1249,19.7959999999999,30.3797999999999,31.159750083128245,False,False,False,False,False,True,False,False,False,False,False
1250,19.6737,30.3869,17.658743350657637,False,False,False,False,False,True,False,False,False,False,False
1251,21.6868,31.4676,264.04932512166846,False,False,False,True,False,False,False,False,False,False,False
